Engineering Stress	Engineering Strain
709098673.8	0.724521131
709136406.8	0.724552976
709226615.6	0.724584821
709187039.4	0.72461369
709101878.1	0.724640774
709036665.8	0.724669643
709081690	0.724701488
709138970.4	0.724731548
709123027.8	0.724760417
709105643.4	0.724788988
709082891.6	0.724819345
709197454.3	0.72485119
709224612.9	0.724883036
709165087.8	0.724910119
709122787.6	0.724938988
709052207.9	0.724966071
709062862.9	0.724997917
709142095	0.725028274
709122948	0.725058333
709147943.5	0.72508869
709136807.3	0.72511756
709195691.8	0.725149405
709184555.6	0.725179762
709186238.4	0.725208333
709148504.5	0.725237202
709087297.5	0.725265774
709053569.9	0.725294345
709157156.8	0.725327976
709175582.4	0.725356845
709169253.6	0.725386905
709136086.9	0.725415774
709138650.5	0.725445833
709186318.1	0.72547619
709159399.6	0.725506548
709154913.1	0.725535119
709032900.5	0.7255625
709026330.6	0.72559256
709095629	0.725624405
709126633.5	0.725654762
709145379.9	0.725685119
709085775.1	0.72571369
709092825.3	0.725744048
709132161.3	0.725774405
709152109.3	0.725804762
709123429.2	0.725833333
709056613.8	0.725860417
709019601.3	0.725890774
709065345.9	0.725921131
709091143.4	0.725951488
709076321.7	0.725981548
709092424.7	0.726010417
709053249.1	0.726038988
709085935.5	0.726071131
709183754.5	0.726102976
709126552.9	0.726131548
709081930.1	0.726158631
709019040.3	0.726187202
709034663.1	0.726219345
709095148.7	0.726249405
709045879	0.726278274
709099394.3	0.726306845
709066467.7	0.726335714
709124470.4	0.726369048
709184795.7	0.726399405
709184715.9	0.726429762
709111411.3	0.726456845
709032659.5	0.726485417
709013512.5	0.726514286
709094107.5	0.726546131
709048682.8	0.726574702
709090902.3	0.72660506
709057335.1	0.726633631
709073277.8	0.726665476
709146101.3	0.726697619
709169654.1	0.726727976
709105643.4	0.72675506
708980986.6	0.726782143
709011029.6	0.726812202
709072316.3	0.726844345
709087137.1	0.726874405
709106925.6	0.726904762
709096510.8	0.726933631
709104041.2	0.72696369
709178146.1	0.726995536
709154112	0.727024405
709101717.7	0.727052976
709011830.6	0.72708006
709029294.8	0.727110417
709067750	0.727140774
709100035.8	0.727171131
709105163.1	0.72720119
709105964.2	0.727231548
709103480.3	0.727260417
709196733	0.72729375
709157156.8	0.727322619
709127914.9	0.72735119
709072957	0.727378274
709045718.6	0.727407143
709076642.5	0.727438988
709124230.3	0.727469345
709097552	0.727499405
709112533.2	0.727528274
709078885.3	0.727556845
709166690	0.727590476
709177905.9	0.727620833
709143457	0.727649405
709097231.2	0.727676488
709029375.4	0.727705357
709057495.5	0.727735417
709133843.2	0.727767262
709119343.2	0.727796131
709128396.1	0.727826488
709095870.1	0.72785506
709145940.9	0.727886905
709182953.4	0.727917262
709186958.8	0.727947619
709147142.5	0.727974702
709067910.4	0.728003274
709114295.7	0.728033631
709112293	0.728063988
709118141.6	0.728094345
709088819.9	0.728122917
709091062.7	0.728151786
709089781.4	0.728183631
709199376.3	0.728215476
709200819	0.728245833
709145139.8	0.728272917
709061020.6	0.7283
709064705.2	0.728331845
709071354.8	0.728360417
709074078.9	0.728390774
709080647.8	0.728419643
709098273.3	0.728449702
709070714.2	0.72848006
709186478.5	0.728513393
709203061.8	0.728542262
709161322.6	0.728570833
709070153.2	0.728597917
709057174.7	0.728628274
709061901.4	0.728658631
709103560.9	0.728688988
709087938.2	0.72871756
709107165.8	0.728747917
709090822.6	0.728776488
709181030.5	0.728810119
709224692.7	0.728840476
709159319.9	0.728869048
709111972.2	0.728896131
709039229.4	0.728926488
709094908.6	0.728956845
709120144.3	0.728987202
709069992.8	0.729015774
709117340.5	0.729046131
709079446.2	0.729074702
709156435.5	0.729108333
709209951.6	0.729138393
709180069	0.729167262
709094988.4	0.729194345
709033060	0.729223214
709046519.7	0.729253274
709101077.1	0.729285119
709107326.2	0.729313988
709120865.6	0.729344345
709074158.6	0.729372917
709084894.3	0.729404762
709179348.6	0.729435119
709133923.8	0.729465476
709113574.4	0.72949256
709013432.8	0.729521131
709037146.1	0.729551488
709078645.2	0.729581845
709126233	0.729612202
709098273.3	0.729642262
709066948.9	0.729671131
709041632.6	0.729701488
709128396.1	0.729733333
709115657.7	0.729761905
709108367.4	0.729790774
709010788.5	0.729817857
709042914.9	0.729847917
709061580.6	0.72988006
709098433.7	0.729910119
709089621	0.729940476
709027292.1	0.72996756
708992523.3	0.729997917
709090741.9	0.730029762
709119422.9	0.730060119
709119743.7	0.73008869
709036104.8	0.730115774
708999973.1	0.730146131
709030336.9	0.730177976
709094587.8	0.730208333
709069352.2	0.730237202
709033380.8	0.730265774
709016156.8	0.730296131
709101317.2	0.730327976
709142336	0.730358333
709138009.9	0.730386905
709044436.4	0.730415774
709017678.3	0.730444345
709018879.9	0.730474702
709095709.7	0.730506548
709080167.6	0.730533631
709069352.2	0.730563988
709032900.5	0.73059256
709108287.6	0.730624405
709175663.1	0.73065625
709177104.8	0.730685119
709118862	0.73071369
709039549.3	0.730740774
709029695.3	0.730771131
709106043.9	0.730802976
709105964.2	0.730831845
709102358.4	0.730860417
709073037.6	0.730890774
709099074.4	0.730922619
709208028.7	0.730954464
709152029.6	0.730983333
709152349.5	0.731011905
709045318.1	0.7310375
709044035.8	0.731067857
709136406.8	0.731099702
709141214.2	0.73113006
709121986.6	0.731158631
709082570.8	0.731188988
709152590.5	0.731220833
709195130.8	0.73125119
709180790.3	0.731279762
709143296.6	0.731308631
709077043	0.731335714
709046839.6	0.731366071
709145700.7	0.731397917
709158518.8	0.731426488
709133122.8	0.731456845
709130238.4	0.731487202
709175983.9	0.731517262
709214999.1	0.731547619
709193287.6	0.731577976
709154833.3	0.731606548
709083292.1	0.731633631
709053328.9	0.7316625
709133923.8	0.731695833
709203141.6	0.73172619
709152670.3	0.731756548
709184555.6	0.731785119
709158358.4	0.731815476
709215639.8	0.731845833
709180229.4	0.73187619
709190724	0.731904762
709112132.6	0.731931845
709062542.1	0.731960714
709093065.4	0.73199256
709176864.7	0.732024405
709191685.5	0.732054762
709145860.2	0.732083333
709123588.7	0.732112202
709150828	0.732142262
709191365.6	0.732174107
709146181	0.732202976
709149065.4	0.732231548
709042673.8	0.732258631
709059017	0.732290774
709127755.4	0.732320833
709105002.7	0.73235119
709108928.3	0.73238006
709065105.7	0.732408631
709068470.4	0.732438988
709159880.8	0.732470833
709163725.8	0.73250119
709133122.8	0.732529762
709058136.2	0.732556845
709049243.7	0.732587202
709129917.6	0.732619048
709072476.7	0.732646131
709104362	0.732677976
709082330.6	0.732705357
709079606.6	0.732737202
709183033.2	0.732769048
709184956.1	0.732799107
709118942.7	0.732826488
709050205.2	0.73285506
709043715.9	0.732883929
709095949.8	0.732915774
709090261.6	0.732944345
709092585.1	0.732974702
709100997.3	0.733003274
709080328	0.733033631
709201299.3	0.733067262
709208028.7	0.733097321
709165569	0.733124405
709052608.4	0.733151488
709052448	0.733181845
709083692.7	0.733212202
709119663.1	0.73324256
709139612	0.733272917
709116940	0.733302976
709104121	0.733331845
709176864.7	0.733365179
709164526.9	0.733394048
709143137.1	0.733422619
709048121.9	0.733449702
709009426.5	0.733478571
709056613.8	0.733508631
709122387.1	0.733540774
709094026.9	0.733570833
709123108.4	0.73360119
709114295.7	0.73363006
709160601.3	0.733663393
709171897.8	0.733690476
709157797.5	0.733720833
709104842.3	0.733747917
709034502.7	0.733776488
709074719.5	0.733806845
709132722.2	0.73383869
709121185.5	0.73386756
709141854.8	0.733897917
709106364.7	0.733926488
709152910.4	0.733958333
709192406.8	0.73398869
709185757.2	0.734019048
709130478.5	0.734046131
709066067.2	0.734074702
709079285.8	0.734103571
709144178.3	0.734135417
709135846.8	0.734165774
709139931.9	0.734195833
709115578	0.734224702
709120224	0.73425506
709218844.1	0.734286905
709227897	0.734315476
709201299.3	0.734344345
709109248.2	0.734371429
709122467.7	0.734403274
709123588.7	0.734433631
709157797.5	0.73446369
709161082.4	0.73449256
709137368.3	0.734521131
709132000.9	0.734551488
709243679.2	0.734585119
709234707	0.73461369
709204584.2	0.734644048
709124550.2	0.734669345
709120224	0.734699702
709126152.3	0.73473006
709153871.9	0.734760417
709121425.6	0.734788988
709125672	0.734819345
709131520.6	0.734848214
709231742.8	0.734883036
709235908.6	0.734911905
709216120.1	0.734940476
709133122.8	0.73496756
709094748.2	0.734997917
709094026.9	0.735026786
709141614.7	0.735056845
709117340.5	0.735087202
709115096.8	0.735115774
709126713.3	0.735146131
709208109.3	0.735179762
709265710.6	0.735209821
709223651.4	0.73523869
709160601.3	0.735265774
709070233	0.735294345
709120144.3	0.735324702
709163886.2	0.73535506
709128957	0.735383631
709158118.3	0.735415476
709140252.7	0.735444345
709154593.2	0.73547619
709262426.5	0.735506548
709235508.1	0.735536905
709179107.5	0.735563988
709090021.5	0.73559256
709126793.9	0.735621429
709147222.2	0.735653274
709198655.9	0.735683631
709160361.1	0.73571369
709198174.7	0.73574256
709144499.1	0.735772917
709252091.4	0.735804762
709211073.5	0.735833333
709228297.5	0.73586369
709118702.5	0.735889286
709133923.8	0.735919345
709161643.4	0.735949702
709210833.3	0.735981548
709181591.4	0.736010417
709185596.8	0.736040774
709135365.6	0.736069345
709205064.5	0.73610119
709246403.2	0.736131548
709221328	0.736161905
709146741.9	0.736187202
709114696.2	0.73621756
709140012.5	0.736249405
709194890.7	0.736279762
709199776.9	0.736310119
709179749.1	0.736337202
709112293	0.736366071
709173820.8	0.736397917
709256657.7	0.736429762
709246323.5	0.736458333
709178707	0.736485417
709119262.5	0.736515774
709146020.6	0.736546131
709198655.9	0.736577976
709200978.5	0.736606548
709173900.5	0.736635417
709124069.9	0.736663988
709194169.4	0.736695833
709235908.6	0.736727976
709239994.6	0.736756548
709188160.4	0.736785119
709112132.6	0.736812202
709092664.9	0.73684256
709152349.5	0.736874405
709183433.7	0.736903274
709135766.1	0.736931845
709115257.2	0.736962202
709151548.4	0.73699256
709263147	0.737024405
709222129	0.737054762
709218043	0.737083333
709121105.7	0.737110417
709102679.2	0.737139286
709149465.9	0.737171131
709189042.1	0.737201488
709161242.8	0.73723006
709146181	0.737260417
709190804.7	0.737290774
709261064.5	0.737322619
709241436.4	0.73735119
709236629.9	0.737381548
709124310	0.737407143
709103720.4	0.737437202
709182312.7	0.737469345
709198975.8	0.737499405
709217562.7	0.737529762
709147222.2	0.737556845
709181111.1	0.73758869
709234386.2	0.737620833
709235187.3	0.737649405
709180870.1	0.737677976
709116298.4	0.73770506
709077203.4	0.737733929
709145620.1	0.737765774
709160200.7	0.737796131
709127595	0.737826488
709143056.5	0.73785506
709145860.2	0.737886905
709219084.2	0.737917262
709187359.3	0.737947619
709183274.2	0.73797619
709108207	0.738003274
709070553.8	0.738032143
709111892.5	0.738063988
709183994.6	0.738095833
709163886.2	0.738124405
709189922.9	0.738154762
709143938.2	0.738183333
709189042.1	0.738215476
709169895.2	0.738244048
709185997.3	0.738274405
709155394.3	0.738301488
709060059.1	0.73833006
709106043.9	0.738360417
709169734.8	0.738392262
709164847.7	0.738422619
709196092.3	0.738452976
709160842.3	0.738481845
709171416.7	0.738511905
709220045.7	0.738542262
709206346.8	0.738570833
709178306.5	0.73860119
709123429.2	0.738628274
709105403.2	0.738658631
709175903.2	0.738690476
709166610.2	0.738719345
709189442.7	0.738749405
709156034.9	0.738778274
709108767.9	0.738808631
709216601.3	0.738840476
709252892.5	0.738869048
709204664	0.738899405
709132000.9	0.738926488
709096991	0.73895506
709148984.8	0.738987202
709139931.9	0.739015774
709142816.3	0.739046131
709140413.1	0.739074702
709103400.5	0.73910506
709230220.4	0.739136905
709239513.4	0.73916875
709191525.1	0.739196131
709099234.8	0.739223214
709078645.2	0.739253274
709095629	0.739283631
709170215.1	0.739313988
709121105.7	0.739344345
709145860.2	0.739372917
709110770.6	0.739401786
709184715.9	0.739435119
709233505.4	0.739465476
709231662.2	0.739494048
709129517	0.739521131
709074239.2	0.73955
709093225.8	0.73958006
709193368.3	0.739611905
709172058.2	0.739642262
709206106.6	0.739671131
709152910.4	0.739701488
709197613.8	0.739733333
709275645.2	0.73976369
709223170.3	0.739792262
709182552.9	0.739819345
709076642.5	0.739847917
709127674.7	0.739878274
709176864.7	0.739908631
709152190	0.739938988
709164607.5	0.739969345
709155154.1	0.739999405
709148424.7	0.740029762
709230781.4	0.740060119
709214918.5	0.740090476
709158118.3	0.74011756
709077603.9	0.740144643
709085935.5	0.740176488
709134885.3	0.740206845
709139051.1	0.740237202
709156595.9	0.740267262
709120144.3	0.740296131
709100676.5	0.74032619
709174301.1	0.740358333
709191685.5	0.740386905
709140813.6	0.740415774
709061661.3	0.740442857
709061901.4	0.740472917
709102759.9	0.740504762
709134885.3	0.740535119
709116619.2	0.740563988
709103400.5	0.74059256
709048442.7	0.740622917
709174301.1	0.740656548
709189121.9	0.740685119
709192486.6	0.740715476
709089220.4	0.740740774
709055491.9	0.740771131
709097631.7	0.740801488
709119262.5	0.740831845
709116218.6	0.740860417
709101077.1	0.740890774
709091463.3	0.740919643
709207788.5	0.740952976
709244400.5	0.740983333
709216040.3	0.741011905
709153792.1	0.741040476
709106284.1	0.741069345
709135605.7	0.741097917
709135205.2	0.74113006
709134645.2	0.741158631
709144418.5	0.741188988
709147863.8	0.74121756
709215560	0.74125119
709264909.5	0.741281548
709227416.7	0.741310119
709183033.2	0.74133869
709098433.7	0.741365774
709118461.5	0.741396131
709125431.9	0.741426488
709120224	0.741455357
709120063.6	0.741487202
709112052.9	0.741515774
709131921.1	0.741547619
709223810.9	0.741577976
709199857.5	0.741608333
709144578.9	0.741636905
709049403.2	0.741663988
709058697.1	0.741694345
709059578	0.741724702
709090341.4	0.741753274
709084573.5	0.741783631
709089621	0.741812202
709091302.9	0.741844345
709189042.1	0.74187619
709166850.4	0.741904762
709146020.6	0.741933631
709032018.8	0.741960714
709066067.2	0.741991071
709066388	0.742022917
709136086.9	0.742052976
709108367.4	0.742081845
709109248.2	0.742112202
709091623.7	0.742140774
709179989.2	0.742174405
709177185.5	0.742202976
709177025.1	0.742233333
709096911.3	0.742258631
709067910.4	0.742288988
709086336	0.742319345
709133603	0.74235119
709149145.2	0.74238006
709124550.2	0.742410119
709109889.8	0.742438988
709121506.3	0.742469345
709205304.7	0.74250119
709158919.4	0.742529762
709115017	0.742556845
709041392.5	0.742585714
709067108.4	0.74261756
709114936.4	0.742647917
709147863.8	0.742677976
709127034.1	0.742706845
709070714.2	0.742735417
709065586.9	0.742767262
709162524.2	0.742799405
709145700.7	0.742827976
709082250	0.742856845
709018560	0.742883929
709010227.6	0.742913988
709073277.8	0.742945833
709080808.2	0.74297619
709049804.7	0.74300506
709011269.7	0.743033631
709028013.4	0.743063988
709104281.4	0.743095833
709105964.2	0.74312619
709087057.3	0.743154762
709006622.8	0.743181845
708983710.6	0.743210714
709007824.4	0.74324256
709067829.7	0.743272619
709019040.3	0.743301488
709011029.6	0.74333006
709031057.3	0.743360417
709140332.4	0.743394048
709136406.8	0.743424405
709126393.4	0.743452976
709058055.6	0.74348006
709005100.4	0.743508631
709075120.1	0.743538988
709119422.9	0.743571131
709114856.6	0.743599702
709109168.5	0.743628274
709132641.6	0.743658631
709196492.8	0.743690476
709256417.6	0.743720833
709218603.9	0.74375119
709152430.1	0.743778274
709097311.8	0.743805357
709156996.4	0.743837202
709198335.1	0.74386756
709192246.4	0.743897917
709180469.5	0.743926488
709172058.2	0.743956845
709252172	0.74398869
709275724.9	0.744019048
709203462.4	0.744047619
709177265.2	0.744074702
709114376.3	0.744103571
709124550.2	0.744135417
709214918.5	0.744165476
709160601.3	0.744194345
709206827.1	0.744224702
709177104.8	0.74425506
709221728.5	0.744286905
709220446.2	0.744315476
709223731.2	0.744345833
709205865.6	0.744372917
709111571.7	0.744401488
709106043.9	0.744431845
709212275.1	0.74446369
709230941.8	0.744494048
709227656.8	0.744524405
709196011.6	0.744552976
709184234.8	0.744583333
709245522.4	0.74461369
709224932.8	0.744644048
709210352.2	0.744672619
709109008.1	0.744699702
709099394.3	0.744728571
709178306.5	0.744761905
709220767	0.744790774
709223570.8	0.744822619
709193368.3	0.744849702
709189522.4	0.744879762
709242397.8	0.744911905
709265951.6	0.744940476
709247204.3	0.744970833
709189522.4	0.744997917
709165888.9	0.745026488
709193688.2	0.745058631
709242638	0.74508869
709249848.6	0.745119048
709210431.9	0.745146131
709204503.6	0.745176488
709265710.6	0.745208333
709342379.9	0.745240179
709285659.5	0.745269048
709210833.3	0.745296131
709150106.6	0.745324702
709222690	0.745356548
709249448	0.745385417
709224211.5	0.745415476
709266271.5	0.745444345
709196251.8	0.745472917
709294391.6	0.745506548
709343661.3	0.745536905
709337492.8	0.745565476
709237190	0.745594048
709172138	0.745622917
709169654.1	0.745651786
709248806.5	0.745683631
709224211.5	0.745712202
709227977.6	0.74574256
709217482.1	0.745771131
709226776	0.745802976
709324594.1	0.745835119
709330843.2	0.74586369
709261144.3	0.745892262
709120784.9	0.745919345
709162204.3	0.745949702
709231181.9	0.745981548
709226855.7	0.746010417
709222930.1	0.746040774
709213556.5	0.746070833
709209390.7	0.74610119
709283496.4	0.746133036
709265149.6	0.746161905
709215560	0.746190476
709124149.6	0.746216071
709144258.1	0.746246429
709173980.3	0.746278274
709200337.8	0.746308631
709238392.5	0.74633869
709201219.5	0.74636756
709188641.6	0.746397917
709291187.3	0.746429762
709246002.7	0.746459821
709218924.7	0.74648869
709150346.8	0.746515774
709128075.3	0.746544643
709164927.4	0.746576488
709201219.5	0.746606548
709205625.4	0.746636905
709198896.1	0.746665774
709144739.2	0.746694345
709264749.1	0.746727679
709242558.2	0.746756548
709215639.8	0.746785119
709130879	0.746812202
709095629	0.74684256
709125031.4	0.746872917
709204103	0.746904762
709152590.5	0.746933333
709153631.7	0.74696369
709094187.3	0.746990774
709171737.5	0.747024405
709213316.3	0.747054762
709201219.5	0.747083333
709126552.9	0.747112202
709064304.7	0.747139286
709101717.7	0.747169345
709126633.5	0.747201488
709118060.9	0.74723006
709108046.6	0.747260417
709088499.1	0.747288988
709127034.1	0.747320833
709227736.6	0.747352976
709189282.3	0.747381548
709184395.2	0.747410119
709064625.4	0.7474375
709116458.8	0.74746756
709110209.7	0.747497917
709105163.1	0.747526488
709103319.9	0.747556845
709097952.5	0.747587202
709119182.8	0.747619048
709231422	0.747649405
709197694.4	0.747679762
709170215.1	0.747708333
709086817.2	0.747735417
709091703.4	0.747765774
709110610.2	0.747796131
709123268.8	0.747824702
709102118.3	0.74785506
709124550.2	0.747883631
709110370.1	0.747913988
709248326.2	0.747947619
709249047.5	0.747977976
709196652.3	0.748006548
709124389.8	0.748033631
709107566.3	0.748062202
709136967.7	0.74809256
709159720.4	0.748122917
709132962.4	0.748153274
709167171.1	0.748181845
709114055.6	0.748212202
709238151.4	0.748245833
709223491	0.748274405
709238311.8	0.748304762
709121666.7	0.74833006
709101798.4	0.748360417
709118461.5	0.748390774
709179828.9	0.748422619
709162524.2	0.748451488
709177265.2	0.748481548
709136727.6	0.748510417
709196733	0.748542262
709218844.1	0.748572619
709192567.2	0.74860119
709164046.6	0.748628274
709082891.6	0.748657143
709120784.9	0.748687202
709154432.8	0.748719345
709191365.6	0.748749405
709167331.5	0.748778274
709158438.2	0.748808631
709152430.1	0.74883869
709228698	0.748869048
709227416.7	0.748899405
709193368.3	0.748927976
709110450.7	0.74895506
709133283.2	0.748985417
709186718.6	0.749017262
709220286.7	0.749047619
709213236.6	0.749077976
709138250	0.74910506
709135605.7	0.749135417
709206026	0.749167262
709238232.1	0.749197619
709200177.4	0.74922619
709099554.7	0.749253274
709121826.2	0.749283631
709139531.4	0.749315476
709199697.1	0.749345833
709148744.6	0.749374405
709127595	0.749403274
709118782.3	0.749433631
709197373.7	0.749465476
709219004.5	0.749494048
709200898.7	0.749524405
709078724.9	0.749551488
709088499.1	0.749580357
709078965.9	0.749612202
709122067.2	0.749642262
709087457.9	0.749671131
709061981.2	0.749699702
709064705.2	0.74973006
709143938.2	0.749761905
709182392.5	0.749792262
709170615.6	0.749822619
709094508.1	0.749849702
709051807.3	0.749878274
709050525.1	0.749908631
709094026.9	0.749940476
709105242.8	0.749969048
709068150.5	0.749997917
709086015.2	0.750028274
709121185.5	0.750060119
709197373.7	0.750090476
709166850.4	0.750119048
709115578	0.750147619
709017919.4	0.750175
709068390.7	0.750206845
709140492.8	0.750237202
709118381.7	0.750265774
709125912.2	0.750296131
709095549.3	0.750324702
709177586	0.750356548
709193128.1	0.750388393
709160041.2	0.750417262
709127274.2	0.750445833
709057495.5	0.750472917
709043956.1	0.750503274
709125912.2	0.750535119
709122707.9	0.750563988
709131440	0.750594048
709134564.5	0.750624405
709145300.2	0.750654762
709171096.8	0.750685119
709139852.2	0.75071369
709114535.8	0.75074256
709024968.6	0.750771131
709002216.8	0.7508
709076081.5	0.750833333
709121586	0.75086369
709091863.8	0.750892262
709093465.9	0.750922619
709048362	0.750952976
709128075.3	0.750983333
709069191.8	0.751011905
709076001.8	0.751042262
708994766.1	0.751067857
708970331.5	0.751098214
708998931.9	0.75113006
709067189.1	0.751160119
709055733	0.751190476
709040991.9	0.751219345
709026651.4	0.751249405
709044997.3	0.751279762
709088819.9	0.751310119
709037146.1	0.75133869
709005020.6	0.75136756
708934120.1	0.751396131
708967847.7	0.751426488
709011509.9	0.751458333
709009106.6	0.751487202
709027532.3	0.751517262
708996528.7	0.751546131
709007744.6	0.751576488
709082170.3	0.751608333
709075040.3	0.751636905
709041793	0.751665774
708960557.3	0.751694345
708958394.3	0.751724702
709035944.4	0.75175506
708982509	0.751783631
709049964.2	0.751813988
708992042.1	0.75184256
709034983	0.751874405
709098513.4	0.751904762
709132482.1	0.751936607
709059738.4	0.75196369
708971612.9	0.751990774
708969290.3	0.752021131
709012711.5	0.752052976
709020483	0.752081845
709021524.2	0.752112202
709007423.8	0.752140774
708988036.7	0.752171131
709105803.8	0.752202976
709098433.7	0.752233333
709045237.5	0.752261905
708951184.6	0.7522875
708958794.8	0.752317857
709001896.1	0.752349702
709015836	0.75238006
709052207.9	0.752410119
709049644.3	0.752438988
709021363.8	0.752469345
709108127.2	0.75250119
709099715.1	0.75253125
709053489.2	0.752560119
708968729.4	0.752585714
708933158.6	0.752615774
708981787.6	0.752647917
709031217.7	0.752677976
709035784.1	0.752708333
709021284.1	0.752736905
709015034.9	0.752765774
709088259	0.752799405
709071034.1	0.752827976
709058215.9	0.752856548
709004860.2	0.752885417
708925788.5	0.752913988
708977301.1	0.752944345
709027853	0.75297619
709025769.7	0.75300506
709037066.3	0.753035119
708995807.3	0.753063988
709053328.9	0.753095833
709069031.4	0.75312619
709065506.3	0.753154762
708996929.2	0.753183631
708940849.5	0.753212202
708976420.3	0.753241071
709021123.7	0.753272917
709033380.8	0.753301488
709017999.1	0.753331845
708983790.3	0.753360417
708992843.2	0.753392262
709087297.5	0.753422619
709073277.8	0.753452976
709045958.8	0.753481548
708925948	0.753508631
708959916.7	0.753538988
708966085.1	0.753569345
709006862.9	0.753599702
708976339.6	0.753629762
708970010.8	0.753658631
708949501.8	0.753688988
709087457.9	0.753720833
709063182.8	0.75375119
709045718.6	0.753779762
708959996.4	0.753806845
708949662.2	0.753837202
708980104.8	0.75386756
708986994.6	0.753896131
708997409.5	0.753926488
708989157.7	0.753955357
708974897.8	0.753985417
709102599.5	0.754019048
709116379	0.754049107
709072957	0.754077976
708995327.1	0.75410506
708971773.3	0.754133631
708980345.9	0.754163988
709029375.4	0.754194345
708998691.8	0.754224702
709038428.3	0.754253274
709009426.5	0.754282143
709088259	0.754315476
709140252.7	0.754347321
709120464.2	0.75437619
709034822.6	0.754403274
708969690.9	0.754431845
708993404.1	0.754462202
709054611.1	0.75449256
709004299.3	0.754521131
709040110.2	0.754551488
708986594.1	0.754580357
709032819.9	0.75461369
709099474.9	0.754644048
709060619.2	0.754674107
708992362.9	0.754701488
708912249.1	0.754728571
708933319	0.754758929
708984991.9	0.754790774
708980345.9	0.754820833
708976660.4	0.754849702
708956231.2	0.754879762
708920580.6	0.754910119
709030897	0.754942262
708964242.8	0.754970833
708964643.4	0.754999405
708855848.6	0.755026488
708867145.2	0.755056845
708908002.7	0.755087202
708945415.8	0.755119048
708921621.9	0.755147917
708908083.3	0.755176488
708863059.1	0.755206845
708946377.2	0.75523869
708973936.4	0.755267262
708956712.4	0.755297619
708879802.9	0.755324702
708845834.2	0.75535506
708887093.2	0.755385417
708956471.3	0.755417262
708946537.6	0.755445833
708887654.1	0.755474702
708869227.6	0.755503274
708951264.3	0.755535119
708973616.5	0.755565476
708989478.5	0.755595833
708891259	0.755622917
708866824.4	0.755651488
708878440.9	0.755683333
708931636.2	0.75571369
708921061.8	0.75574256
708917055.6	0.755772917
708866263.4	0.755801488
708940369.2	0.755833333
708978343.2	0.75586369
708958474.9	0.755894048
708886692.7	0.755921131
708830933.7	0.755949702
708841989.2	0.75598006
708886692.7	0.756010417
708875476.7	0.756040774
708848318.1	0.756069345
708836862	0.756097917
708862258.1	0.75613006
708947259	0.756161905
708897668.5	0.756191964
708883407.7	0.756219345
708762676.5	0.756247917
708751060	0.756276488
708804816.3	0.756308631
708821560	0.756337202
708797686.4	0.75636756
708778138.9	0.756396131
708810504.5	0.756427976
708883968.6	0.756460119
708872112	0.75648869
708824684.6	0.756517262
708727345.9	0.756544345
708722218.6	0.756574702
708804175.6	0.756606548
708786871	0.756635417
708804976.7	0.756665774
708781743.7	0.756694345
708806819	0.75672619
708877399.6	0.756756548
708886052	0.756786905
708821159.5	0.756815476
708763237.5	0.75684256
708742247.3	0.756871429
708789835.1	0.756903274
708845433.7	0.756933631
708797686.4	0.75696369
708815952.5	0.75699256
708839345	0.757024405
708892220.4	0.757054762
708847596.8	0.757083333
708860655.9	0.75711369
708747134.4	0.757140774
708737841.4	0.757169345
708776135.3	0.757201488
708851603	0.757233333
708806098.6	0.757261905
708831654.1	0.757292262
708820037.6	0.757320833
708849119.2	0.757352976
708832135.3	0.757381548
708842550.2	0.757411905
708769966.8	0.757438988
708714848.6	0.75746756
708725664	0.757497917
708786310	0.757529762
708810344.1	0.757560119
708820919.4	0.75758869
708760192.7	0.75761756
708790556.5	0.757649405
708851763.4	0.757679762
708814670.3	0.757708333
708783986.6	0.757737202
708735438.2	0.757764286
708725343.2	0.757796131
708802733	0.75782619
708790636.2	0.757856548
708791036.7	0.757886905
708759231.2	0.757913988
708750739.2	0.757945833
708857050.2	0.75797619
708879723.1	0.758006548
708832855.7	0.758035119
708748095.9	0.758062202
708728868.3	0.75809256
708801772.4	0.758124405
708781583.3	0.758151488
708814029.6	0.758183333
708779500	0.758212202
708768364.7	0.75824256
708893101.3	0.758274405
708893662.2	0.758304762
708854246.4	0.758333333
708782544.8	0.758360417
708747614.7	0.758389286
708769806.5	0.758421131
708808020.6	0.758449702
708798487.5	0.75848006
708798166.7	0.758508631
708767964.2	0.758538988
708864181	0.758572619
708892700.7	0.758602976
708876277.8	0.758631548
708792559.1	0.758657143
708730470.4	0.758687202
708763317.2	0.75871756
708822361.1	0.758747917
708813388.9	0.758778274
708824924.7	0.758808631
708796243.7	0.75883869
708843431	0.758870536
708884449.8	0.758900893
708838384.4	0.758929762
708772370.1	0.758956845
708688811.8	0.758983929
708712364.7	0.759015774
708782384.4	0.759046131
708768925.6	0.759076488
708784627.2	0.759106548
708776135.3	0.759135417
708814190	0.759167262
708832215.1	0.759197619
708786950.7	0.75922619
708748095.9	0.759254762
708670385.3	0.759282143
708681521.5	0.759312202
708745211.5	0.759344048
708715970.4	0.759374405
708761875.4	0.759404762
708709400.5	0.759433333
708705875.4	0.759465476
708777818.1	0.759494048
708775414.9	0.759524405
708729750	0.759552976
708640022.4	0.75958006
708676474	0.759610417
708680960.6	0.759642262
708719655	0.759671131
708699146.1	0.759701488
708690013.4	0.75973006
708630809.1	0.759760417
708776616.5	0.759792262
